Customer_ID,Age,Gender,Marital_Status,Location,Urbanization_Level,Annual_Income,Property_Value,Premium_Amount,Policy_Term,Claim_Frequency,Claim_Amount_Last,Maintenance_Level,Flood_Risk_Index,Crime_Rate_Index,Building_Age,Customer_Satisfaction,Has_Security_System,Risk_Category,Expected_Claim_Cost,Construction_Type,Policy_Tenure,Payment_Method,Credit_Score,Fire_Risk_Score
CUST102420,50,Female,Married,Sarawak,Urban,27387.78,220410.35,1440.9,5,0,707.31,Moderate,11.67,40.43,6,4,Yes,0,0,Brick Wall,5,Cash,639,21.24
CUST102421,70,Female,Single,Negeri Sembilan,Rural,23338.65,117979.16,636.28,15,5,883.05,Moderate,21.83,56.36,41,1,Yes,1,5906.66,Reinforced Concrete,10,Financing Scheme,812,13.15
CUST102422,38,Male,Married,Sabah,Suburban,30655.8,100000,976.54,5,0,715.53,Low,9.99,32.14,47,,No,1,0,Reinforced Concrete,1,Mortgage,703,48.41
CUST102423,37,Male,Married,Perak,Rural,29661.94,140852.8,838.18,15,2,6123.01,High,51.96,20.65,25,5,Yes,0,11323.98,Timber Structure,5,Bank Loan,567,20.74
CUST102424,46,Male,Married,Negeri Sembilan,Rural,33461.41,100000,725.97,5,1,136.2,Moderate,26.35,35.8,15,3,No,0,149.6,Lightweight Concrete,1,Bank Loan,607,15.19
CUST102425,28,Male,Married,Perak,Suburban,34793.24,129508.56,274.91,5,3,4761.34,Moderate,40.77,35.14,22,2,Yes,0,15563.76,Brick Wall,3,Financing Scheme,654,70.86
CUST102426,67,Female,Married,Penang,Suburban,45358.74,100000,441.16,15,0,780.87,Moderate,24.02,53.6,4,3,Yes,0,0,Timber Structure,5,Financing Scheme,767,15.11
CUST102427,60,Male,Single,Sabah,Suburban,27269.12,187481.18,1707.87,10,5,566.18,Low,32.1,27.28,9,1,Yes,1,2392.31,Timber Structure,3,Online Payment,777,71.86
CUST102428,69,Female,Single,Pahang,Suburban,20000,100000,807.17,10,4,4295.76,Moderate,1.52,35.89,22,4,No,1,19482.12,Brick Wall,10,Cash,614,29.92
CUST102429,32,Female,Single,Sarawak,Rural,21828.57,120878.03,760.81,10,3,676.78,High,22.7,31.97,18,4,Yes,0,2518.82,Reinforced Concrete,5,Bank Loan,566,40.94
CUST102430,47,Male,Single,Sarawak,Suburban,20000,230260.88,2118.69,5,1,8761.42,Moderate,29.29,23.73,45,1,Yes,0,11977.4,Brick Wall,1,Online Payment,554,38.55
CUST102431,28,Male,Widowed,Kedah,Urban,20448.95,128712.42,758.09,15,3,1588.53,Low,28.67,22.33,43,5,No,1,4756.1,Timber Structure,5,Cash,673,43.01
CUST102432,45,Female,Single,Pahang,Rural,20000,209263.8,1366.92,15,5,1293.95,Moderate,13.82,44.2,24,3,Yes,1,7775.66,Steel Frame,1,Online Payment,850,51.54
CUST102433,66,Female,Single,Kuala Lumpur,Urban,44740.03,156839.31,793.17,5,1,7500.41,Moderate,19.99,47.64,35,1,Yes,0,9312.23,Lightweight Concrete,3,Bank Loan,699,24.5
CUST102434,24,Male,Married,Sarawak,Rural,22137.44,153820.5,1070.64,10,2,514.35,Moderate,28.81,16.38,3,5,No,0,1171.93,Timber Structure,10,Cash,507,50.7
CUST102435,53,Male,Married,Johor,Suburban,56770.49,100000,455.2,10,0,4793.12,High,6.68,8.69,18,3,Yes,0,0,Timber Structure,5,Financing Scheme,585,23.49
CUST102436,21,Male,Single,Kuala Lumpur,Urban,37724.14,381565.37,1939.85,10,5,1790.65,Moderate,21.72,22.42,25,1,Yes,1,10501.29,Brick Wall,5,Cash,594,39.75
CUST102437,39,Female,Married,Sarawak,Suburban,28569.05,226983.97,2208.69,10,1,2812.73,Moderate,65.47,36.94,20,4,Yes,1,3887.32,Brick Wall,5,Cash,576,17.22
CUST102438,51,Male,Married,Penang,Urban,44040.92,246841.21,713.49,15,2,1744.71,Moderate,51.65,32.47,39,2,Yes,0,3786.71,Timber Structure,15,Cash,615,36.41
CUST102439,36,Female,Single,Sabah,Suburban,20000,120330.5,341.98,20,5,1928.07,Low,19.38,8.01,25,2,Yes,1,11476.87,Lightweight Concrete,3,Cash,683,17.52
CUST102440,34,Male,Single,Sabah,Rural,22524.47,100000,234.65,10,5,336.65,Moderate,7.44,43.89,49,,No,1,1328.96,Lightweight Concrete,10,Cash,711,36.8
CUST102441,73,Male,Divorced,Johor,Suburban,,144587.61,659.37,10,3,328.95,Moderate,31.35,47.5,13,2,No,0,1109.12,,10,Cash,748,39.31
CUST102442,68,Male,Married,Penang,Urban,45419.18,340263.35,1764.55,15,0,1012.2,Low,24.27,41.49,14,1,Yes,1,0,Reinforced Concrete,5,Financing Scheme,697,40.89
CUST102443,25,Male,Married,Johor,Urban,46245.74,208418.32,574.43,10,1,850.49,Moderate,33.36,42.52,30,4,No,0,1075.49,Timber Structure,3,Mortgage,474,36.19
CUST102444,61,Male,Single,Perak,Rural,20000,100000,639.3,10,5,2490.01,Moderate,68.06,14.21,44,4,No,1,9670.91,Brick Wall,10,Financing Scheme,555,32.57
CUST102445,46,Male,Married,Selangor,Urban,114502.36,129846.52,865.61,10,5,2565.75,Moderate,40.16,21.21,40,2,Yes,1,8367.67,,1,Financing Scheme,636,28.7
CUST102446,48,Male,Married,Sarawak,Rural,20000,213181.83,1707.21,15,1,1659.27,Moderate,2.98,45.08,28,2,Yes,0,1231.32,Reinforced Concrete,5,Bank Loan,663,15.13
CUST102447,22,Male,Single,Penang,Suburban,20000,224339.86,2200.27,10,5,1028.36,Low,41.13,55.94,30,,Yes,1,5017.91,Brick Wall,10,Cash,728,22.22
CUST102448,70,Male,Married,Selangor,Urban,69525.38,122942.52,855.04,5,0,2259.03,Low,38.72,53.36,33,,Yes,1,0,Lightweight Concrete,5,Bank Loan,654,16.49
CUST102449,26,Female,Married,Selangor,Urban,44832.86,100000,289.32,10,5,2325.31,Low,21.35,42.52,46,,Yes,1,7300.16,Reinforced Concrete,5,Cash,655,14.34
CUST102450,29,Male,Married,Sabah,Rural,,100000,270.82,15,3,3312.03,Moderate,13.51,46.14,18,1,Yes,0,10017.1,Lightweight Concrete,15,Cash,671,11.7
CUST102451,53,Male,Married,Sabah,Suburban,20455.29,100000,822.04,15,3,3339.76,Moderate,31.06,34.67,28,1,Yes,0,10566.81,Lightweight Concrete,5,Cash,,68.62
CUST102452,61,Female,Married,Pahang,Suburban,60704.16,135499.37,975.96,15,4,144.21,Low,17.55,34.4,37,5,Yes,1,493.1,Lightweight Concrete,1,Financing Scheme,658,37.64
CUST102453,45,Female,Married,Perak,Rural,31948.6,388146.35,1279.06,15,5,936.97,Moderate,28.44,17.09,9,1,Yes,1,2873.96,Lightweight Concrete,5,Online Payment,751,17.03
CUST102454,68,Male,Married,Penang,Suburban,48136.19,100000,402.69,5,3,1089.21,Moderate,42.96,38.8,14,1,Yes,0,3162.01,Brick Wall,1,Online Payment,642,31.05
CUST102455,33,Female,Single,Kedah,Suburban,28132.28,133469.28,1068.01,10,0,3753.66,High,17.99,53.5,5,4,Yes,0,0,Reinforced Concrete,3,Bank Loan,647,22.84
CUST102456,29,Female,Married,Penang,Urban,47159.19,376353.77,2457.31,5,2,1393.54,Low,30.78,33.77,35,5,No,1,2752.18,Steel Frame,1,Online Payment,647,28.29
CUST102457,73,Female,Single,Perak,Suburban,61329.76,213028.96,1423.03,15,0,1342.01,Moderate,43.7,8.2,49,5,Yes,0,0,Brick Wall,10,Mortgage,767,52.58
CUST102458,33,Male,Single,Sabah,Suburban,,135980.82,500.42,10,1,1613.85,Moderate,12.02,38.03,48,1,Yes,0,1689.42,Reinforced Concrete,10,Financing Scheme,550,27.26
CUST102459,51,Female,Married,Sabah,Suburban,,136143.55,957.42,15,5,272.13,Low,10.28,9.13,7,3,Yes,1,995.64,Steel Frame,5,,810,22.5
CUST102460,61,Male,Married,Sarawak,Suburban,38642.98,100000,816.5,15,4,1666.18,High,21.83,80.3,48,5,Yes,1,8280.33,Reinforced Concrete,5,Mortgage,544,54.32
CUST102461,31,Female,Divorced,Negeri Sembilan,Urban,45411.28,142368.23,1292.99,15,4,1603.9,Moderate,20.33,48.58,46,2,No,1,4019.91,Brick Wall,5,Financing Scheme,591,42.82
CUST102462,24,Female,Married,Sabah,Suburban,27449.05,165439.33,1305.93,15,2,2808.31,Low,22.18,49.94,44,5,No,1,3622.91,Brick Wall,1,Bank Loan,717,54.7
CUST102463,54,Male,Single,Johor,Urban,51616.72,339380.89,2243.65,10,5,2011.08,Moderate,16.83,34.98,1,2,No,1,6485.04,Lightweight Concrete,10,Online Payment,,25.78
CUST102464,58,Female,Married,Sarawak,Suburban,22129.37,107425.37,793.45,10,1,6203.52,Low,17.77,53.37,45,2,No,1,7655.63,Lightweight Concrete,3,Online Payment,524,33.59
CUST102465,66,Male,Married,Kuala Lumpur,Urban,47651.81,207223.81,1218.66,10,3,166.98,High,51.92,63.22,35,,Yes,0,448.15,Brick Wall,10,Online Payment,552,19.64
CUST102466,24,Female,Married,Negeri Sembilan,Suburban,30803.22,100000,381.52,5,3,2953.77,Low,33.92,37.35,38,5,No,1,9876.83,Timber Structure,1,Cash,675,34.19
CUST102467,58,Male,Married,Negeri Sembilan,Rural,20871.67,127514.79,1154.99,5,3,2784.64,High,49.21,41.17,2,5,Yes,0,5543.89,Brick Wall,5,Mortgage,850,22.25
CUST102468,39,Male,Married,Johor,Urban,71316.98,289008.47,1809.48,5,0,627.63,High,11.07,10.27,49,4,Yes,0,0,Reinforced Concrete,5,Cash,762,39.02
CUST102469,26,Male,Divorced,Negeri Sembilan,Rural,20000,156083.92,1054.28,20,3,2398.3,Moderate,47.17,50.65,4,4,Yes,0,6243.93,Reinforced Concrete,3,Online Payment,628,36.36
CUST102470,54,Female,Widowed,Kedah,Rural,63042.94,100000,992.09,5,1,2153.63,Moderate,11.88,5.63,10,2,Yes,0,1663.51,Brick Wall,1,Mortgage,432,27.38
CUST102471,38,Male,Single,Sabah,Suburban,38805.18,157640.29,1557.51,15,4,709.66,Low,13.74,42.63,35,4,Yes,1,3326.35,Reinforced Concrete,10,Online Payment,657,66.25
CUST102472,33,Male,Married,Sabah,Rural,20000,100000,669.05,5,0,2573.13,Moderate,14.97,44.51,44,3,Yes,0,0,Brick Wall,5,Online Payment,683,59.82
CUST102473,61,Male,Married,Sarawak,Urban,26264.71,269823.96,612.95,20,3,5337.25,Low,35.8,36.89,34,4,Yes,1,15834.83,Steel Frame,15,Financing Scheme,616,47.54
CUST102474,43,Female,Married,Perak,Suburban,30296.69,135128.73,698.5,10,1,728.32,Moderate,9.11,26.64,39,2,Yes,0,660.22,Brick Wall,5,Mortgage,573,28.78
CUST102475,39,Male,Married,Johor,Urban,49816.97,100000,949.83,10,2,7832.33,Moderate,43.03,34.05,43,1,No,0,18688.03,Steel Frame,5,Online Payment,664,30.76
CUST102476,65,Male,Widowed,Sabah,Urban,20000,145815.68,627.95,10,1,507.94,Moderate,43.29,27.78,32,3,Yes,0,564.42,Brick Wall,1,Bank Loan,,13.05
CUST102477,31,Male,Married,Selangor,Urban,47895.44,286561.52,2863.94,15,4,289.22,Moderate,7.82,65.53,21,5,No,1,1519.31,Brick Wall,5,Mortgage,819,43.2
CUST102478,21,Male,Widowed,Pahang,Suburban,24760.19,165486.11,442.6,5,1,160.36,High,26.09,63.76,21,3,Yes,0,189.45,Reinforced Concrete,5,Cash,787,21.89
CUST102479,44,Male,Married,Sabah,Rural,20000,100000,654.49,15,1,480.79,Moderate,33.65,58.29,23,1,Yes,0,448.35,Timber Structure,15,Mortgage,,44.22
CUST102480,74,Male,Divorced,Penang,Rural,21110.83,102028.75,624.78,15,0,838.66,High,19.16,46.03,36,1,No,0,0,Timber Structure,5,Bank Loan,658,12.33
CUST102481,27,Female,Married,Selangor,Urban,71383.81,139068.24,562.23,5,4,2642.21,High,54.55,39.84,15,2,Yes,1,10146.96,Brick Wall,5,Mortgage,591,
CUST102482,45,Male,Married,Perak,Suburban,20000,120242.36,1152.99,5,3,149.47,Low,21.5,37.71,1,1,Yes,1,328.95,Steel Frame,5,Online Payment,648,55.05
CUST102483,41,Male,Single,Selangor,Urban,58536.74,148543.44,1032.88,15,4,1415.57,Moderate,25.69,24.99,29,5,No,1,3910.84,Steel Frame,15,Financing Scheme,798,23.27
CUST102484,35,Male,Married,Negeri Sembilan,Suburban,46794.41,237918.27,914.04,5,2,1462.71,Moderate,44.2,54.94,30,3,Yes,0,1869.46,Timber Structure,5,Cash,728,28.59
CUST102485,21,Female,Single,Pahang,Rural,20000,100000,507.24,15,5,517.39,Moderate,35.42,52.58,19,3,No,1,2674.19,Reinforced Concrete,5,Online Payment,668,75.46
CUST102486,32,Female,Married,Kuala Lumpur,Urban,48336.01,242223.1,1882.03,5,4,93.04,Low,11.23,54.47,33,3,No,1,391.87,Lightweight Concrete,5,Cash,733,35.57
CUST102487,27,Female,Married,Pahang,Urban,49041.85,167234.44,732.75,10,0,510.09,Moderate,43.3,35.78,24,4,Yes,0,0,Lightweight Concrete,5,Cash,699,39.49
CUST102488,35,Male,Married,Sabah,Rural,20000,182801.98,1651.95,15,3,523.74,Low,9.62,18.1,6,3,Yes,1,2057.4,Steel Frame,5,Bank Loan,686,34.01
CUST102489,41,Male,Widowed,Sarawak,Rural,20000,196419.74,653.17,15,4,2329.66,High,0.31,38.32,10,1,No,1,12397.23,Timber Structure,5,Mortgage,738,31.21
CUST102490,39,Male,Divorced,Kedah,Suburban,20921.41,,853.85,10,5,532.57,High,15.13,59.17,46,,Yes,1,2323.63,Timber Structure,1,Mortgage,697,11.22
CUST102491,49,Male,Single,Perak,Suburban,55217.54,174748.6,552.06,15,3,831.83,Moderate,22.7,37.38,47,3,No,0,2767.39,Steel Frame,1,Online Payment,727,23.11
CUST102492,45,Male,Married,Sarawak,Urban,51968.27,100000,283.34,15,0,97.18,Moderate,13.14,17.87,18,3,No,0,0,Brick Wall,5,Cash,665,41.67
CUST102493,53,Female,Married,Sabah,Suburban,20000,100000,440.25,10,1,1956.05,Moderate,3.69,47.77,7,4,Yes,0,2351.48,Timber Structure,3,Financing Scheme,627,29.39
CUST102494,69,Female,Married,Sarawak,Suburban,41122.24,100000,999.34,10,5,1285.45,Low,45.95,53.46,10,2,Yes,1,7540.23,Lightweight Concrete,5,Financing Scheme,601,27.58
CUST102495,52,Female,Married,Penang,Urban,60371.4,284441.26,783.53,10,2,846.15,Low,14.94,43.53,28,3,Yes,1,1279.92,Steel Frame,5,Online Payment,590,38.58
CUST102496,69,Male,Married,Selangor,Rural,71239.3,165456.28,612.85,20,4,2427.24,High,9.25,27.07,39,2,No,1,7176.68,Brick Wall,1,Financing Scheme,506,24.99
CUST102497,55,Female,Married,Kedah,Suburban,31094.76,226153.24,943.72,15,3,2292.17,Moderate,17.13,43.04,34,5,Yes,0,4754,Brick Wall,1,Financing Scheme,568,31.33
CUST102498,64,Male,Divorced,Sabah,Urban,28479.49,268713.59,1868.38,5,4,794.72,Moderate,16.65,39.19,42,3,Yes,1,2219.77,Brick Wall,5,Online Payment,565,78.89
CUST102499,58,Male,Married,Negeri Sembilan,Suburban,54720.13,101891.47,811.34,10,0,2471.67,Moderate,52.35,15.15,34,4,Yes,0,0,Timber Structure,10,Bank Loan,604,36.2
CUST102500,46,Female,Single,Perak,Suburban,44763.4,148847.36,1193.08,20,1,856.07,High,29.49,20.25,27,4,Yes,0,753.12,Steel Frame,3,Cash,791,25.28
CUST102501,31,Male,Married,Negeri Sembilan,Rural,74796.19,113190.58,234.2,5,0,502.06,Low,22.4,20.56,42,5,Yes,1,0,Brick Wall,1,Cash,636,52.65
CUST102502,55,Male,Married,Selangor,Urban,72677.19,193412.09,1395.43,20,5,2544.72,High,5.52,32.42,49,4,Yes,1,15227.69,Timber Structure,3,Cash,672,24.53
CUST102503,28,Male,Single,Kedah,Suburban,28017.72,112108.01,789.9,10,3,2604.1,Moderate,46.09,59.31,3,1,No,0,5557.69,Steel Frame,5,Bank Loan,675,71.18
CUST102504,66,Female,Single,Selangor,Urban,27834.1,412029.4,2530.37,5,4,4016.36,High,55.85,21.91,7,2,No,1,12885.28,Timber Structure,5,Bank Loan,793,21.06
CUST102505,34,Female,Married,Johor,Urban,32155.84,200447.45,1008.99,10,3,1390.07,Moderate,24.66,47.92,15,,Yes,0,4476.09,Timber Structure,10,Financing Scheme,598,20.74
CUST102506,30,Male,Married,Negeri Sembilan,Urban,20000,163828,1372.81,10,5,528.92,Low,58.9,21.59,39,3,Yes,1,3190.8,Lightweight Concrete,1,Cash,630,39.36
CUST102507,22,Female,Single,Selangor,Urban,42855.37,152524.94,724.65,15,5,3626.75,Low,24.7,50.25,35,1,Yes,1,22785.05,Brick Wall,10,Bank Loan,640,24.14
CUST102508,66,Male,Married,Selangor,Urban,71617.5,319361.33,1226.38,10,0,383.94,High,40.8,19.11,1,2,Yes,0,0,Reinforced Concrete,3,Mortgage,752,28.18
CUST102509,29,Male,Married,Sarawak,Urban,29004.45,100000,448.08,10,4,5581.13,Low,32.85,6,14,5,Yes,1,21360.06,Reinforced Concrete,10,Online Payment,771,38.04
CUST102510,23,Female,Single,Sabah,Suburban,41409.78,183889.86,1014.55,20,3,732.45,Moderate,24.82,39.11,41,5,Yes,0,2510.07,Reinforced Concrete,19,Cash,693,
CUST102511,41,Female,Single,Sarawak,Rural,25363.91,144992.85,538.28,5,4,37.88,Moderate,11.13,22.19,26,,Yes,1,124.63,Reinforced Concrete,5,Bank Loan,761,44.48
CUST102512,46,Female,Married,Johor,Suburban,31351.27,143014.82,981.16,10,2,413.47,Moderate,46.28,43.68,22,5,Yes,0,550.76,Brick Wall,2,Cash,666,29.03
CUST102513,28,Male,Single,Pahang,Rural,22665.65,133539.3,1211.69,10,0,1071.58,Moderate,7.68,51.93,20,3,Yes,0,0,Reinforced Concrete,3,Mortgage,634,22.23
CUST102514,68,Female,Divorced,Pahang,Rural,26946.75,125011.35,845.54,5,0,113.54,Moderate,10.1,23.93,36,4,Yes,0,0,Steel Frame,3,Cash,756,47.15
CUST102515,22,Female,Married,Sarawak,Suburban,27837.7,143624.74,800.47,5,2,1053.64,Low,34.31,40.81,36,5,Yes,1,1894.09,Reinforced Concrete,5,Cash,694,59.18
CUST102516,26,Female,Married,Kuala Lumpur,Suburban,45470.16,206402.56,1728.61,10,1,453.51,Moderate,22.57,12.33,35,1,Yes,0,380.34,Timber Structure,5,Financing Scheme,584,12.97
CUST102517,48,Male,Single,Negeri Sembilan,Suburban,23122.63,151074.81,1206.23,5,5,38.27,Moderate,14.18,41.85,46,1,Yes,1,240.72,Timber Structure,1,Online Payment,740,28.46
CUST102518,73,Female,Single,Sarawak,Suburban,21518.25,156309.82,771.62,10,3,710.51,Low,20.51,41.4,16,4,Yes,1,2844.53,Steel Frame,5,Bank Loan,631,54.11
CUST102519,49,Female,Single,Penang,Urban,115389.58,201278.05,1375.38,10,1,513.15,Moderate,33.27,38.97,6,2,Yes,0,628.39,Reinforced Concrete,10,Bank Loan,620,40.29
CUST102520,46,Male,Single,Penang,Urban,72589.23,112464.11,881.58,15,4,1088.63,Moderate,2.25,67.47,22,2,Yes,1,4437.04,Brick Wall,3,Financing Scheme,730,38.68
CUST102521,45,Male,Married,Perak,Rural,20000,105579.51,418.49,10,3,2846.04,Moderate,12.89,25.96,7,5,Yes,0,11190.86,Steel Frame,10,Financing Scheme,642,18.89
CUST102522,32,Male,Single,Johor,Urban,20000,222970.75,1099.29,10,3,1425.78,Low,38.03,28.74,31,1,Yes,1,4584.88,,1,Mortgage,685,10.24
CUST102523,25,Female,Married,Johor,Urban,43219.56,205041.14,583.59,5,5,2922.6,Moderate,42.23,60.2,17,4,Yes,1,12219.51,Reinforced Concrete,5,Cash,710,22.66
CUST102524,54,Female,Married,Sarawak,Suburban,39087.53,235982.9,2336.57,5,3,820.99,Moderate,8.37,11.16,16,2,No,0,3323.82,Steel Frame,5,Cash,580,41.99
CUST102525,68,Female,Single,Kedah,Urban,22991.56,221913.58,596.29,10,2,26.54,High,12.2,14.14,42,5,Yes,0,59.74,Brick Wall,10,Bank Loan,685,29.56
CUST102526,57,Female,Single,Selangor,Urban,74765.42,147453.4,493.8,20,0,5106.54,High,48.61,57.83,40,5,No,0,0,Lightweight Concrete,5,Cash,771,13.16
CUST102527,35,Male,Single,Sabah,Urban,29842.86,149744.6,874.31,5,2,755.84,Moderate,22.79,50.79,14,4,No,0,1313.05,Timber Structure,3,Online Payment,564,66.07
CUST102528,64,Male,Single,Selangor,Urban,43870.03,195009.57,1739.91,10,2,1496.8,Moderate,39.8,56.8,9,1,No,0,3376.08,Steel Frame,10,Mortgage,690,29.33
CUST102529,56,Male,Married,Selangor,Suburban,59710.05,204625.65,991.83,15,2,1266.8,Moderate,5.17,25.54,16,2,Yes,0,3217.25,Steel Frame,14,Bank Loan,575,54.7
CUST102530,35,Male,Married,Johor,Urban,32873.36,195014.82,1589.13,15,1,1749.75,Moderate,29.55,12.35,8,2,Yes,0,2433.94,Reinforced Concrete,5,Financing Scheme,742,34.66
CUST102531,63,Male,Married,Johor,Urban,36707.78,265158.33,1964.37,20,2,4325.02,Low,7.19,54.51,42,1,No,1,6591.25,,5,Online Payment,741,43.54
CUST102532,68,Male,Married,Penang,Urban,56462.8,213413.26,1517.22,5,0,4038.49,Moderate,23.5,36.14,27,,Yes,0,0,Timber Structure,5,Cash,618,
CUST102533,43,Male,Married,Johor,Rural,30882.71,252942.92,2215.81,5,3,7929.82,Moderate,11.74,46.24,14,5,Yes,0,16526.81,Brick Wall,4,Mortgage,849,13.04
CUST102534,26,Male,Married,Sarawak,Suburban,61725.06,165237.82,349.21,10,1,1503.12,Low,41.43,27.54,2,1,Yes,1,1721.35,Steel Frame,10,Cash,750,39.84
CUST102535,66,Male,Married,Penang,Urban,57067.12,128930.18,1216.23,5,5,5114.03,Low,6.53,25.05,40,3,Yes,1,17531.83,Brick Wall,5,Cash,714,26.13
CUST102536,70,Male,Single,Negeri Sembilan,Rural,36144.65,100000,863.38,10,2,1317.3,Low,21.12,81.81,24,4,Yes,1,2761.66,Steel Frame,5,Cash,709,40.82
CUST102537,64,Male,Single,Selangor,Urban,46170.08,308157.65,2928.4,15,2,90.84,Moderate,64.72,44.88,8,4,No,1,184.95,Lightweight Concrete,3,Bank Loan,739,25.56
CUST102538,63,Female,Married,Negeri Sembilan,Suburban,48449.59,100000,834.87,15,3,316.1,Moderate,2.06,27.59,7,1,No,0,1247.4,Timber Structure,1,Bank Loan,560,43.85
CUST102539,65,Female,Married,Selangor,Urban,40830.75,116253.92,1049.63,5,3,812.89,Low,45.91,39.12,15,4,Yes,1,2510.68,Timber Structure,3,Bank Loan,668,46.19
CUST102540,41,Female,Married,Selangor,Rural,40205.22,160355.08,581.23,5,5,2585.3,High,12.98,24.23,23,5,No,1,15164.08,Lightweight Concrete,5,Mortgage,684,
CUST102541,43,Male,Married,Perak,Rural,20000,183282.9,834.64,20,1,169.75,Moderate,66.22,28.14,29,2,Yes,1,219.15,Timber Structure,1,Cash,614,34.03
CUST102542,63,Female,Married,Selangor,Suburban,67829.49,394206.21,1782.51,10,5,897.43,Moderate,55.43,44.25,27,2,Yes,1,3197.96,Brick Wall,10,Mortgage,692,25.26
CUST102543,36,Female,Married,Kedah,Suburban,29800.13,131411.2,377.59,20,5,8075.29,High,27.19,38.77,46,4,Yes,1,28034.67,Reinforced Concrete,12,Cash,761,50.53
CUST102544,67,Female,Married,Negeri Sembilan,Suburban,79759.44,248961.57,1951.02,15,0,3080.57,Low,10.9,48.25,11,1,Yes,1,0,Timber Structure,3,Online Payment,612,22.73
CUST102545,73,Male,Married,Selangor,Urban,138537.81,236240.63,729.83,20,1,1697.24,Moderate,34.76,51.82,9,4,No,0,1459.03,Reinforced Concrete,5,Online Payment,645,24.59
CUST102546,35,Female,Married,Kuala Lumpur,Suburban,59903.94,100000,242.01,15,3,127.52,Moderate,4.78,43.46,34,3,No,0,348.81,Steel Frame,1,Bank Loan,576,18.37
CUST102547,45,Female,Married,Kuala Lumpur,Rural,,,1303.19,10,0,29.45,Moderate,44.71,81.99,33,5,No,1,0,Lightweight Concrete,3,Cash,489,36.03
CUST102548,56,Female,Married,Kuala Lumpur,Urban,30842.08,167212.07,1544.59,15,2,222.42,Moderate,18.02,37.47,42,4,No,0,355.59,Reinforced Concrete,10,Bank Loan,720,30.77
CUST102549,31,Female,Divorced,Sarawak,Rural,32738.66,180311.37,1462.86,10,5,792.41,High,41.13,48.93,29,,Yes,1,2398.96,Timber Structure,10,Online Payment,648,16
CUST102550,71,Male,Married,Penang,Urban,45907.79,192814.51,1658.75,5,2,1864.81,Low,47.27,54.27,14,1,Yes,1,2807.84,Timber Structure,3,Bank Loan,654,15.34
CUST102551,35,Male,Married,Negeri Sembilan,Suburban,41637.45,100000,676.5,5,4,440,Moderate,25.55,42.37,31,1,Yes,1,1609.22,,5,Online Payment,561,14.35
CUST102552,24,Male,Married,Selangor,Urban,102823.44,107647.24,979.8,10,3,105.01,High,34.75,57.03,38,5,No,0,379.16,Timber Structure,10,Online Payment,633,41.47
CUST102553,41,Female,Married,Pahang,Suburban,20000,144950.78,865.88,5,4,190.49,Low,20.47,69.27,39,4,No,1,1065.11,Lightweight Concrete,3,Mortgage,,67.46
CUST102554,33,Male,Single,Penang,Urban,27551.85,100000,990.66,5,1,1113.02,Moderate,28.11,49.85,45,1,Yes,0,845.29,Timber Structure,3,Mortgage,650,24.18
CUST102555,42,Male,Divorced,Pahang,Urban,26120.21,125607.51,355.13,10,1,2966.73,High,52.13,71.34,27,3,Yes,1,3444.29,Steel Frame,10,Bank Loan,653,75.8
CUST102556,39,Male,Single,Sabah,Rural,,127879.06,1083.58,20,5,3441.72,Low,24.19,14.03,18,3,Yes,1,15176.76,Lightweight Concrete,10,Financing Scheme,669,39.74
CUST102557,54,Male,Married,Kedah,Rural,27969.35,100000,713.11,10,0,687.95,Moderate,30.26,39.1,11,5,No,0,0,Steel Frame,1,Mortgage,539,14.99
CUST102558,34,Male,Married,Sabah,Rural,20000,187272.23,1244.46,10,5,2177.95,Moderate,58.12,29.56,35,3,No,1,9438.48,Brick Wall,10,Financing Scheme,706,13.62
CUST102559,24,Female,Widowed,Johor,Suburban,52830.83,318846.26,2489.07,5,3,997.5,Moderate,30.27,65.51,18,5,Yes,0,2536.31,Timber Structure,3,Cash,537,29.24
CUST102560,68,Female,Single,Penang,Urban,24323.94,117473.86,1024.65,5,0,7188.06,Moderate,32.61,28.05,7,4,No,0,0,Brick Wall,5,Financing Scheme,565,30.88
CUST102561,73,Male,Married,Pahang,Suburban,20000,126199.26,1123.56,15,0,1038.26,Moderate,12.68,34.9,19,2,Yes,0,0,Reinforced Concrete,15,Online Payment,556,49.79
CUST102562,72,Male,Married,Perak,Rural,25857.66,187338.35,637.52,15,1,1008.04,Moderate,26.74,35.98,42,1,Yes,0,889.31,Reinforced Concrete,12,,634,27.68
CUST102563,66,Male,Married,Selangor,Urban,36802.47,227707.79,814.35,10,1,1392.57,Moderate,15.02,21.91,28,1,Yes,0,1061.07,Steel Frame,1,Bank Loan,618,23.72
CUST102564,47,Female,Single,Sarawak,Rural,32520.02,100000,212.93,10,5,51.67,Low,16.82,33.23,7,4,No,1,298.83,Timber Structure,3,Mortgage,650,25.36
CUST102565,49,Male,Married,Negeri Sembilan,Rural,30982.82,106049.85,323.95,15,3,1082.32,Moderate,56.82,74.21,2,4,Yes,1,4269.86,Lightweight Concrete,15,,569,12.46
